:START_ID(Comment)|:END_ID(Tag)
1099511946567|2991
1099511946567|5695
1099511946567|5788
1099511946567|11942
1030792469832|2022
1030792469832|2882
1030792469832|2991
1030792469832|3019
1030792469832|7509
1030792469832|8453
1030792469832|9042
1030792469832|11579
1030792469832|11942
1099511946569|468
1099511946569|2052
1099511946569|2886
1099511946569|5788
1099511946569|9057
1099511946569|9286
1099511946569|9311
1099511946570|2886
1099511946570|5091
1099511946570|6424
1099511946570|9048
1099511946570|9286
1099511946570|9311
1099511946570|11609
1168231423311|1404
1168231423311|1451
1168231423311|6868
1168231423311|6890
1168231423311|6974
1168231423311|7144
1168231423311|11421
687195086173|1404
687195086173|2992
687195086173|5140
687195086173|5151
687195086173|6973
687195086173|8580
687195086173|9284
687195086173|10220
687195086173|14621
1030792469857|2020
1030792469857|2121
1030792469857|5064
1030792469857|8625
1099511946594|3002
1099511946594|9221
1099511946594|9633
893353516393|287
893353516393|568
893353516393|1410
893353516393|2813
893353516393|3008
893353516393|5099
893353516393|7972
893353516393|8386
893353516393|8492
893353516393|9129
893353516393|9219
893353516393|11579
893353516393|13467
893353516683|10187
1168231423628|3080
1168231423630|1450
1168231423630|3080
962072993426|410
962072993426|1033
962072993426|2954
962072993426|7285
962072993426|9036
962072993426|9223
962072993426|11559
1168231423635|410
1168231423635|6743
1168231423635|9264
1168231423635|11324
1168231423635|11559
1168231423635|11623
1168231423638|410
1168231423638|2113
824634039961|8
824634039961|447
824634039961|778
824634039961|2934
824634039961|5107
824634039961|5943
1168231423658|2846
1168231423658|9243
1168231423658|14327
1099511946929|410
1099511946929|6695
1099511946929|6726
1099511946929|11991
962072993459|149
962072993459|410
962072993459|1989
962072993459|5304
962072993459|6931
962072993459|10449
962072993459|13897
1099511946936|10214
1099511946937|10214
1099511946937|11077
1099511946948|2898
1099511946948|10214
1030792470214|2
1030792470214|2015
893353516748|1504
755914563278|59
1168231423696|776
893353516755|1999
755914563285|6681
893353516761|9170
1099511946970|1030
1168231423709|5109
1168231423711|5109
1168231423711|9032
1168231423713|5056
1168231423713|5109
1168231423719|5056
1168231423719|5109
1168231423719|9198
1168231423720|5056
1168231423720|5109
1168231423720|9198
1168231423720|11129
1168231423720|12077
1168231423723|11691
1168231423730|2047
687195086582|2
687195086582|6360
1168231423736|7218
1030792470265|2
1030792470265|6360
1030792470265|13184
1099511947005|3016
1099511947005|8741
1099511947005|13184
481036656384|2
481036656384|2788
893353516803|5112
1168231423748|2
1168231423748|1941
1030792470277|5112
1030792470277|9187
1168231423753|7524
1168231423753|9187
1099511947020|5112
1099511947020|5185
1099511947021|5185
1099511947021|5468
1168231423759|11501
893353516827|2023
893353516828|1998
1168231423775|2
1168231423775|11375
893353516832|14065
1168231423777|6419
1168231423779|2
1168231423779|9919
1168231423779|11375
893353516840|2
893353516840|12032
893353516842|12223
1030792470318|2820
1030792470318|12032
1030792470319|13778
1168231423794|6864
1168231423794|12223
1168231423795|2920
1030792470325|2820
1030792470325|8286
1030792470325|12032
1168231423800|2
1168231423800|8483
618475609915|2
618475609915|1676
1030792470333|142
1030792470333|1676
1168231423815|6409
1168231423815|8483
1099511947082|12279
1168231423819|149
618475609933|2
618475609933|9241
618475609937|2
618475609937|5114
618475609944|2040
1168231423836|15213
1168231423838|9035
1168231423838|15213
1099511947112|1171
1168231423849|974
1030792470386|9164
962072993651|14293
962072993654|2
962072993654|6435
1168231423863|2827
962072993656|2
962072993656|6426
962072993656|6435
1030792470394|2018
1030792470394|9164
1168231423872|2827
1168231423872|2961
549756133250|2
549756133250|12935
1030792470407|6395
893353516941|5767
1168231423886|2926
1030792470416|11183
893353516946|2782
893353516946|5767
1099511947155|5394
1099511947155|5767
549756133269|2
549756133269|11682
1099511947163|145
1099511947163|11682
1099511947167|10598
1099511947168|6963
1099511947168|10598
1099511947171|4899
1099511947171|6963
549756133288|2
549756133288|6940
618475610030|2
618475610030|9210
1030792470448|5090
618475610036|2
618475610036|798
618475610036|9210
618475610038|2
618475610038|2113
1168231423928|1173
1168231423928|2113
1030792470457|2000
618475610044|9244
893353516990|2021
893353516995|6426
1168231423941|2799
893353516998|7736
549756133321|2840
824634040273|2
824634040273|2801
824634040276|2
824634040276|2103
824634040278|2801
824634040278|11491
893353517017|2103
893353517017|2104
1168231423975|2
1168231423975|2037
1168231423976|2037
1168231423976|11600
1168231423979|2037
1168231423979|9244
1168231423979|11600
687195086828|2
687195086828|6387
1168231423982|2869
687195086840|2
687195086840|6068
1030792470521|9074
1099511947258|2
1099511947258|6068
1099511947258|9630
687195086845|2
687195086845|9154
1030792470539|8297
1099511947279|8297
1099511947279|11693
1099511947281|2918
1099511947281|8297
1030792470547|6402
1099511947284|7923
1099511947284|8297
1168231424022|2012
1168231424022|11693
962072993818|2
962072993818|6965
962072993820|2944
1030792470559|2
1030792470559|9327
962072993824|2
962072993824|15265
1030792470562|2
1030792470562|5190
1168231424036|5190
1168231424036|11703
962072993829|2
962072993829|11731
962072993832|2944
962072993832|10229
1168231424042|2861
1168231424042|2944
1168231424045|2
1168231424045|8142
1168231424049|2
1168231424049|7938
1168231424051|1454
1168231424052|2890
1168231424052|8142
1168231424058|2890
1168231424058|7585
1168231424059|1683
1168231424059|8142
1168231424061|8142
1168231424061|12945
893353517120|2
893353517120|11348
481036656712|2
481036656712|7330
893353517129|2
893353517129|13544
1099511947338|2
1099511947338|2995
893353517132|2
893353517132|573
1168231424077|2
1168231424077|8188
1168231424077|11348
893353517136|2
893353517136|10518
893353517136|13544
1030792470610|2
1030792470610|5972
1030792470620|2
1030792470620|9168
1099511947358|2814
1030792470623|2
1030792470623|5972
1030792470623|10337
1030792470624|2
1030792470624|2984
1030792470624|5972
1030792470624|7012
1030792470625|2
1030792470625|5972
1030792470625|9079
1030792470626|782
1030792470630|3025
1168231424107|3025
1168231424107|5089
1030792470638|2809
1030792470639|1670
1030792470639|2809
1168231424121|2
1168231424121|3095
1168231424122|2
1168231424122|1673
1168231424122|3095
1030792470653|2
1030792470653|1023
1168231424126|6841
1168231424129|10147
1168231424135|6841
1168231424135|7003
1168231424136|3095
1168231424136|13289
893353517196|7806
1168231424145|561
1168231424145|7806
893353517202|2
893353517202|3070
893353517204|8060
1168231424149|8271
1099511947414|2
1099511947414|59
1099511947417|2
1099511947417|59
1099511947417|9335
824634040480|5191
824634040484|6355
1099511947430|6355
1099511947430|9230
893353517227|2
893353517227|7327
618475610292|2
618475610292|2888
618475610296|2
618475610296|2888
618475610296|7561
618475610298|2
618475610298|2066
618475610298|2888
618475610298|7092
1168231424196|10356
1168231424198|7574
1168231424200|2
1168231424200|2819
1168231424201|7574
1168231424201|9319
1168231424210|2
1168231424210|2819
1168231424210|6829
1030792470740|6129
1030792470742|10060
1030792470743|11641
1168231424219|9203
1030792470749|2092
1030792470749|6129
1168231424226|2
1168231424226|14826
1030792470756|9284
1030792470756|10060
1030792470757|9207
481036656872|7600
618475610345|2
618475610345|6418
1099511947498|2
1099511947498|2823
1030792470763|2
1030792470763|5960
481036656877|7600
481036656877|9095
481036656880|7024
481036656880|7600
1030792470769|11999
1099511947506|9290
481036656886|7024
481036656886|12578
1099511947511|2
1099511947511|1410
1030792470776|3096
1030792470776|11999
687195087098|2
687195087098|9227
1099511947520|2
1099511947520|2047
893353517315|2
893353517315|2120
893353517318|2120
893353517318|3047
893353517320|2
893353517320|2120
893353517320|5104
824634040590|6455
1099511947537|3065
1099511947537|6455
1099511947538|3065
1099511947538|6455
1099511947538|7482
824634040597|2001
893353517338|2
893353517338|9047
893353517359|2
893353517359|14035
893353517360|2017
1168231424308|139
1168231424314|5915
1168231424317|8516
1168231424318|5915
1168231424318|6405
962072994118|8903
962072994120|6971
962072994121|2978
962072994122|7986
962072994123|2
962072994123|11257
962072994125|11510
962072994130|2
962072994130|3086
962072994135|6971
962072994135|13947
1099511947609|1444
1168231424346|5413
1099511947611|1444
1099511947611|5108
1099511947612|789
1168231424350|281
1168231424350|5413
1099511947616|1444
1099511947616|5992
1099511947617|3017
1099511947617|5992
1099511947620|2031
1099511947624|1444
1099511947624|5108
1099511947624|5191
1099511947626|2
1099511947626|595
618475610479|2
618475610479|2084
618475610480|2084
618475610480|11836
618475610481|2084
618475610481|6403
687195087221|2084
687195087221|2788
687195087221|11836
893353517437|2084
893353517437|11652
1099511947655|540
1099511947655|2063
1099511947655|6996
1099511947655|7564
1099511947655|9260
1099511947655|9343
1099511947655|12242
1099511947662|1505
1099511947662|2815
1099511947662|5185
1099511947662|11728
1099511947663|1505
1099511947663|2815
1099511947663|6411
1099511947663|10222
1168231424405|1766
1168231424405|5105
1168231424405|8685
893353517463|4863
893353517463|5442
893353517463|9479
893353517463|15064
1099511947672|1454
1099511947672|4863
1099511947672|7321
893353517467|5442
893353517467|6661
893353517467|7679
893353517467|15064
1168231424413|472
1168231424413|1766
1168231424413|2869
1168231424413|2927
1168231424413|6991
1168231424413|13690
824634040747|141
824634040747|1963
824634040747|2092
824634040747|2777
824634040747|2907
824634040747|5191
824634040747|5194
824634040747|5504
824634040747|5645
1168231424431|141
1168231424431|798
1168231424431|1963
1168231424431|7396
1168231424431|9111
1168231424431|9529
1168231424431|12296
1168231424431|14407
1030792470961|6
1030792470961|807
1030792470961|2831
1030792470961|6673
1030792470961|7661
1030792470961|11552
1030792470961|11747
1168231424434|6
1168231424434|2797
1168231424434|5093
1168231424434|6673
1168231424434|7661
1168231424434|9359
1168231424434|11552
1168231424435|2068
1168231424435|2797
1168231424435|4847
1168231424435|5093
1168231424435|7567
1168231424435|7661
1168231424435|9318
1168231424437|6
1168231424437|786
1168231424437|5055
1168231424437|6673
1168231424437|8193
1168231424437|9359
1168231424437|11628
1168231424642|1203
1168231424647|2973
1168231424648|780
1168231424648|5909
1168231424649|780
1168231424649|10029
1168231424651|780
1168231424651|5093
1168231424654|780
1168231424654|6533
1168231424657|5909
1168231424657|11408
1168231424660|780
1168231424660|5093
1168231424667|540
1168231424667|561
1168231424667|6958
1168231424667|9154
1168231424667|9176
824634041171|7020
1099511948120|598
1099511948122|2123
1099511948123|1527
1099511948123|5459
824634041181|1201
824634041181|1999
824634041181|2894
824634041181|7524
1030792471391|142
1030792471391|1021
1030792471391|1201
1030792471391|1681
1030792471391|2039
1030792471391|2868
1030792471391|6964
1030792471391|7396
1030792471391|9150
1030792471391|11333
1030792471391|11757
755914564961|1734
755914564961|6406
755914564961|11922
1168231425382|565
1168231425382|1734
1168231425382|2879
1168231425382|9051
1168231425382|9077
1168231425382|11261
755914564967|6968
755914564967|9051
755914564967|9077
755914564967|13738
1030792471917|5109
1030792471917|5468
1030792471917|6392
1030792471917|6425
1030792471917|6956
1030792471917|11286
1030792471921|291
1030792471921|5109
1030792471921|5468
1030792471921|6392
1030792471921|7003
1030792471921|11286
1030792471921|15988
1168231425396|1991
1168231425396|2782
1168231425396|2963
1168231425396|6424
549756134780|441
549756134780|2779
549756134780|2979
549756134780|6435
549756134780|7118
549756134780|7812
549756134780|13440
687195088253|2779
687195088253|2828
687195088253|2979
687195088253|2997
687195088253|6347
687195088253|6435
687195088253|7812
687195088253|9032
687195088253|13440
1030792471934|1162
1030792471934|2789
1030792471934|2790
1030792471934|6435
1030792471934|7118
1030792471934|7585
1030792471934|7812
1030792471934|11378
1030792471937|1162
1030792471937|2056
1030792471937|2790
1030792471937|2979
1030792471937|6435
1030792471937|6950
1030792471937|7118
1030792471937|14637
1168231425411|1769
1168231425411|4893
1168231425411|6435
1168231425411|8878
1168231425411|9205
1168231425411|13440
962072995207|2888
962072995207|7507
962072995207|7603
962072995207|9177
755914565000|570
755914565000|1860
755914565000|4849
755914565000|7507
755914565000|11547
755914565000|15199
755914565001|4849
755914565001|9062
755914565001|11376
755914565001|11547
755914565001|11628
755914565003|6810
755914565003|9062
755914565003|11376
755914565003|11537
755914565003|11547
755914565003|11584
755914565003|11628
1168231425421|1595
1168231425421|2006
1168231425421|2069
1168231425421|2834
962072995219|2081
962072995219|2107
962072995219|3001
1168231425433|1162
1168231425433|2847
1168231425433|2974
1168231425433|5131
1168231425433|10098
1168231425433|11428
1168231425433|11537
1168231425433|12501
687195088282|978
687195088282|1162
687195088282|2102
687195088282|2943
687195088282|5131
687195088282|10098
687195088282|11537
1168231425435|294
1168231425435|1162
1168231425435|2974
1168231425435|3042
1168231425435|5131
1168231425435|7561
1168231425435|9180
1168231425435|11428
1168231425435|11537
1168231425435|12501
1168231425436|1162
1168231425436|2847
1168231425436|2948
1168231425436|2974
1168231425436|5117
1168231425436|6301
1168231425436|6385
1168231425436|11428
1168231425436|11537
1168231425437|5559
1168231425437|7361
1168231425437|11278
1168231425437|11300
687195088293|1595
687195088293|2802
687195088293|3019
687195088293|6680
687195088293|9148
687195088296|2804
687195088296|11132
1030792471977|2804
1030792471977|13004
755914565043|1595
755914565043|2790
755914565043|5103
755914565043|5593
755914565043|5878
755914565043|7604
755914565043|9185
755914565043|11456
755914565043|11639
1099511948725|1595
1099511948725|2780
1099511948725|2790
1099511948725|5056
1099511948725|5878
1099511948725|7074
1099511948725|7604
1099511948725|9185
1099511948725|9289
1099511948725|9968
1099511948725|11456
1168231425464|576
1168231425464|2097
1168231425464|2790
1168231425464|5103
1168231425464|5593
1168231425464|5878
1168231425464|6577
1168231425464|7604
1168231425464|9111
1168231425464|9185
1168231425464|12883
1099511948731|1984
1099511948731|2894
1099511948731|3035
1099511948731|7547
1099511948731|14360
1099511948733|594
1099511948733|2894
1099511948733|3035
1099511948733|7547
1099511948733|7676
1099511948733|11983
1099511948737|594
1099511948737|2778
1099511948737|2894
1099511948737|3035
1099511948737|5096
1099511948737|5103
1099511948737|11983
1168231425476|3015
1168231425476|5132
1168231425476|7719
1168231425476|8027
1168231425479|3015
1168231425479|5762
1168231425479|7668
1168231425479|7719
1168231425480|1505
1168231425480|7202
1168231425482|5762
1168231425482|7525
1168231425482|7668
1168231425482|7719
1168231425482|11757
1168231425486|3014
1168231425486|3027
1168231425486|10214
1168231425486|10431
1168231425486|11344
1168231425486|11664
1168231425490|1595
1168231425490|2058
1168231425490|2874
1168231425490|6805
1168231425490|10214
1168231425490|11344
1168231425490|11664
1168231425490|13262
755914565080|1860
755914565080|2824
755914565080|2938
755914565080|7738
755914565080|9273
755914565080|11376
962072995289|141
962072995289|567
962072995289|1175
962072995289|1860
962072995289|6411
962072995289|8047
962072995289|9273
962072995289|9739
962072995290|141
962072995290|468
962072995290|785
962072995290|1175
962072995290|1860
962072995290|11684
962072995290|15356
1099511948763|1175
1099511948763|2084
1099511948763|6358
1099511948763|6411
1099511948763|7067
1099511948763|7510
1099511948763|7566
1099511948763|9273
1099511948763|11644
962072995292|567
962072995292|1860
962072995292|2062
962072995292|2998
962072995292|5772
962072995292|6411
962072995292|9273
962072995292|9707
412317181411|1162
412317181411|2844
412317181411|2989
412317181411|5170
412317181411|6416
412317181411|13898
412317181411|14599
893353518565|1162
893353518565|2844
893353518565|7548
893353518565|7590
893353518565|9154
893353518565|11625
893353518565|11890
1168231425522|781
1168231425522|799
1168231425522|1162
1168231425522|2041
1168231425522|2060
1168231425522|9202
1168231425522|9310
1168231425528|2041
1168231425528|2060
1168231425528|3004
1168231425528|9079
1168231425528|11627
1168231425528|15744
1168231425531|280
1168231425531|1595
1168231425531|9251
1168231425531|12608
1168231425531|12980
1168231425531|13228
1168231425537|1421
1168231425537|2042
1168231425537|12423
1168231425537|12608
1168231425537|12980
687195088390|2091
687195088390|6411
687195088390|9065
893353518604|1171
893353518604|1595
893353518604|5163
893353518604|12127
893353518604|14152
893353518604|14611
1168231425550|1171
1168231425550|3077
1168231425550|9279
1168231425550|13628
1168231425550|14152
1168231425550|14611
687195088400|1595
687195088400|5101
687195088400|5163
687195088400|5606
687195088400|7787
687195088400|14036
687195088402|5163
687195088402|5433
687195088402|9264
687195088402|12081
412317181461|2787
412317181461|2870
412317181461|3082
412317181461|5810
412317181461|6978
1099511948824|790
1099511948824|1204
1099511948824|2787
1099511948824|4898
1099511948824|6978
893353518619|9
893353518619|2037
893353518619|2876
893353518619|5810
893353518619|7608
893353518619|9176
893353518619|14931
893353518619|15174
687195088416|1162
687195088416|5674
687195088416|6976
687195088416|8518
687195088416|8816
687195088416|9100
687195088416|9250
687195088416|11583
687195088416|13652
1168231425570|567
1168231425570|1162
1168231425570|2014
1168231425570|2071
1168231425570|2093
1168231425570|6976
1168231425570|7575
1168231425570|8518
1168231425570|8816
1168231425570|9100
1168231425570|9250
1168231425570|11583
1168231425573|567
1168231425573|1162
1168231425573|2014
1168231425573|2071
1168231425573|2093
1168231425573|2974
1168231425573|3095
1168231425573|5099
1168231425573|5169
1168231425573|6625
1168231425573|6976
1168231425573|7575
1168231425573|8518
1168231425573|8816
1168231425573|9100
1168231425573|9250
1168231425573|10179
755914565160|141
755914565160|9063
962072995370|141
962072995370|1997
962072995373|1997
962072995373|7604
755914565168|141
755914565168|9063
755914565168|12098
1168231425587|6570
962072995382|13938
1099511948860|2917
1099511948860|7580
962072995393|7923
1099511948867|2917
1099511948867|5711
1099511948868|2917
1099511948868|15266
962072995399|2809
962072995399|7923
1099511948873|11381
1099511948874|9792
1099511948874|15266
1099511948877|11569
962072995407|141
962072995407|2052
962072995407|6413
962072995410|2052
962072995410|5438
962072995410|6413
962072995410|11129
962072995413|2886
962072995413|5438
962072995413|6092
962072995413|11129
962072995414|2886
962072995414|5253
962072995414|6937
962072995414|11129
893353518689|6393
755914565223|1641
755914565223|7559
755914565223|9219
755914565223|11750
1168231425640|1641
1168231425640|6397
1168231425640|7559
1168231425640|7707
1168231425640|9219
687195088492|1453
687195088492|1995
687195088492|2078
687195088492|5216
687195088492|6403
687195088492|7443
687195088492|7958
687195088492|11413
1168231425645|6358
1168231425645|6403
1168231425645|7546
1168231425645|9263
1168231425645|11671
962072995442|468
962072995442|1748
962072995442|2810
962072995442|6406
962072995442|6533
962072995442|7336
962072995442|7617
962072995442|9173
962072995442|9536
962072995442|12313
1168231425668|2107
1168231425668|2880
1168231425668|5832
962072995461|1149
962072995461|2779
962072995461|6425
962072995461|7465
1168231425677|5167
1168231425677|6411
1168231425677|11413
962072995472|7002
962072995472|9097
481036658321|561
481036658321|1759
481036658321|6974
1168231425683|777
1168231425683|6974
1168231425683|9092
962072995478|138
962072995478|1181
962072995478|1201
962072995478|2808
962072995478|3000
962072995478|3045
962072995478|6378
962072995478|9048
962072995478|9116
962072995480|1181
962072995480|1201
962072995480|1748
962072995480|8201
962072995480|9048
962072995480|9116
962072995480|9256
962072995480|9986
962072995480|10025
1099511948953|138
1099511948953|1930
1099511948953|2808
1099511948953|3045
1099511948953|6378
1099511948953|6797
1099511948953|10035
1099511948953|11539
1099511948953|11744
1168231425695|277
1168231425695|561
1168231425695|566
1168231425695|1506
1168231425695|2030
1168231425700|2804
1168231425700|5141
1168231425700|6380
1168231425700|7129
1168231425700|7578
1168231425704|1615
1168231425704|1617
1168231425704|2027
1168231425704|2031
1168231425704|3004
1168231425704|3089
1168231425704|7001
1168231425704|7509
1168231425704|9146
1168231425704|11552
1168231425706|2027
1168231425706|3004
1168231425706|6976
1168231425706|7001
1168231425706|7521
1168231425706|8371
1168231425706|9257
1168231425706|11552
1030792472241|6
1030792472241|11623
962072995506|139
1030792472243|7449
1168231425722|6969
1030792472252|6944
1030792472252|11623
962072995518|2823
962072995518|6637
962072995520|6
962072995520|1193
962072995522|570
1030792472259|6
1030792472259|11599
1030792472260|2823
1030792472260|6637
1030792472260|9086
1168231425738|2795
1099511949010|1962
1099511949010|2935
1099511949010|5190
1099511949010|9307
1099511949012|1962
1099511949012|5099
1099511949012|5190
1099511949012|7568
1099511949016|3066
1099511949016|7035
1099511949018|1525
1099511949018|1988
1099511949018|2061
1099511949018|2781
1099511949018|2782
1099511949018|2913
1099511949018|3008
1099511949018|9260
1099511949018|11877
1099511949018|13381
1099511949021|1525
1099511949021|1988
1099511949021|2061
1099511949021|2100
1099511949021|2781
1099511949021|2782
1099511949021|2805
1099511949021|2913
1099511949021|7364
1099511949021|9099
1099511949021|9260
1099511949021|9416
1099511949021|11877
1099511949021|13381
1030792472287|1525
1030792472287|1545
1030792472287|2118
1030792472287|2782
1030792472287|2814
1030792472287|5075
1030792472287|5106
1030792472287|9096
1030792472287|11827
1099511949028|799
1099511949028|1190
1099511949028|1988
1099511949028|2061
1099511949028|2913
1099511949028|3026
1099511949028|6252
1099511949028|9174
1099511949028|9260
1099511949030|584
1099511949030|1525
1099511949030|2061
1099511949030|2100
1099511949030|2805
1099511949030|2850
1099511949030|6375
1099511949030|6439
1099511949030|6991
1099511949030|7364
1099511949030|9260
1099511949030|9269
1099511949030|9310
1099511949030|11877
1099511949030|13381
1099511949032|570
1099511949032|2061
1099511949032|2781
1099511949032|2805
1099511949032|5104
1099511949032|5140
1099511949032|5145
1099511949032|7364
1099511949032|7832
1099511949032|9099
1099511949032|9174
1099511949032|9215
549756135449|286
549756135449|8740
1168231426077|286
1168231426077|10735
1168231426078|286
1168231426078|10735
1168231426078|13675
1168231426080|286
1168231426080|5965
1168231426080|10735
1168231426080|12549
1168231426080|13675
1168231426082|7582
1168231426084|286
1168231426084|2041
1168231426085|286
1168231426085|6360
1168231426086|286
1168231426086|2041
1168231426086|10077
1168231426089|286
1168231426089|2041
1168231426089|6499
1168231426089|8091
1168231426096|1193
1168231426096|12391
549756135475|2931
549756135475|6228
549756135475|7363
549756135475|8442
1168231426100|2931
1168231426100|3001
1168231426100|3098
1168231426100|8442
1099511949370|1023
1099511949370|2931
1099511949370|6228
1099511949370|7363
1099511949370|8442
1099511949370|14597
1168231426107|286
1168231426107|1984
1168231426107|2893
1168231426107|11183
1168231426111|2893
1168231426111|7390
1168231426111|9793
1099511949376|1023
1099511949376|1031
1099511949376|1545
1099511949376|2997
1099511949376|6228
1099511949376|14597
1168231426115|1178
1168231426115|6645
1168231426115|6931
1168231426115|12019
1168231426118|2900
1168231426118|6645
1168231426118|13897
1168231426122|290
1168231426122|1178
1168231426122|2916
1168231426122|6645
1168231426122|6931
1168231426123|9284
1168231426123|9541
1168231426129|286
1168231426129|13606
824634042450|6221
1168231426132|6221
1168231426132|6397
1168231426136|9231
1030792472672|286
1030792472672|12159
962072995937|8051
962072995940|8051
962072995940|11557
1030792472681|7516
962072995946|7030
962072995946|8051
1168231426163|2821
1168231426163|5129
1168231426163|6933
1168231426163|9864
1168231426163|10408
1168231426164|1984
1168231426164|5011
1168231426164|5129
1168231426164|6740
1168231426164|12030
1168231426169|569
1168231426169|2821
1168231426169|2995
1168231426169|7566
1168231426169|10408
1030792472705|286
1030792472705|2778
1030792472705|7875
1030792472705|7939
1168231426179|286
1168231426179|2778
1168231426179|7558
1168231426179|8442
1168231426179|13687
1168231426180|2778
1168231426180|3114
1168231426180|5147
1168231426180|8442
1168231426183|286
1168231426183|5793
1168231426183|8442
1168231426183|12800
1168231426184|5565
1168231426184|7025
1168231426184|7311
1168231426184|7558
1168231426184|8442
1168231426184|13687
1030792472713|5170
1030792472713|7939
1030792472713|12322
824634042512|584
824634042512|2811
824634042512|10816
824634042513|2076
824634042513|6360
1168231426195|286
1168231426195|584
1168231426195|1178
1168231426195|2960
1168231426195|6378
1168231426195|6990
618475612316|286
618475612316|9224
618475612329|286
618475612329|2830
1168231426219|148
1168231426219|6122
1168231426219|9553
1030792472752|286
1030792472752|7169
1030792472752|12159
1030792472755|2913
1030792472755|11745
1030792472755|12159
1099511949505|286
1099511949505|2814
1099511949505|11317
549756135619|13266
1168231426245|286
1168231426245|9759
618475612362|286
618475612362|6800
1168231426252|6749
824634042573|6779
343597705425|7498
824634042578|13597
1168231426259|3033
893353519320|286
893353519320|5371
1168231426268|286
1168231426268|9716
893353519326|286
893353519326|7012
1168231426271|10039
893353519332|286
893353519332|2969
893353519332|7012
1168231426279|7691
1168231426279|8442
1168231426279|11351
824634042602|286
824634042602|2103
824634042602|5412
824634042602|8442
824634042602|9163
824634042604|6947
824634042604|7446
824634042604|8442
824634042604|9163
1099511949559|774
1099511949559|10590
1099511949559|12174
1168231426298|3021
1168231426298|5122
1168231426300|2795
1168231426300|3021
1168231426300|5122
618475612413|286
618475612413|774
618475612413|2044
618475612413|2917
618475612413|6368
1168231426306|3021
1168231426306|6406
1168231426306|6823
1168231426307|3021
1168231426307|5106
1168231426307|6406
1168231426307|6823
1168231426307|9117
1168231426312|286
1168231426312|1417
1168231426312|7405
1168231426312|11312
1030792472844|9152
1030792472844|11753
1030792472844|11756
1030792472846|9152
1030792472846|10836
1030792472846|11753
1030792472846|11756
1030792472846|11981
1030792472847|1417
1030792472847|2981
1030792472847|9205
1030792472847|11756
1168231426320|1616
1168231426320|2980
1168231426320|11312
1168231426321|1197
1168231426321|2941
1168231426321|7569
1168231426321|9152
1168231426321|11756
1168231426321|11981
1099511949590|2989
1168231426327|286
1168231426327|1022
1099511949594|7550
1168231426333|6991
1168231426335|3093
1168231426337|6038
893353519398|1186
893353519398|1984
893353519398|8092
893353519398|12785
343597705522|1173
343597705522|6645
343597705522|6931
343597705522|9529
618475612473|6931
618475612473|7004
618475612473|7596
618475612476|5169
618475612476|6931
618475612476|7004
618475612476|7596
618475612476|10076
1099511949629|3102
1099511949629|6931
1099511949629|12281
824634042687|7596
824634042687|9836
824634042687|13329
962072996162|2829
824634042699|5103
1099511949646|0
1099511949646|2839
1099511949650|6978
618475612499|145
687195089243|7745
1168231426397|3114
1168231426397|7745
824634042722|0
824634042722|5076
962072996198|0
962072996198|7610
1030792472935|11990
687195089266|5101
962072996212|11755
1099511949690|0
1099511949690|1908
962072996225|7549
893353519493|0
893353519493|812
893353519494|0
893353519494|7589
893353519495|0
893353519495|812
893353519495|1985
1099511949721|14676
1099511949722|11717
1099511949725|566
893353519521|5503
893353519524|4944
893353519524|5503
962072996266|1679
962072996267|1679
962072996267|12454
1168231426481|10036
755914566075|5108
824634042812|0
824634042812|9184
755914566077|3072
687195089343|7559
893353519557|12771
893353519558|0
893353519558|8149
893353519559|2979
1168231426509|0
1168231426509|6383
412317182417|3111
755914566098|573
755914566100|573
755914566100|11339
1168231426518|2968
1168231426518|11339
755914566103|573
755914566103|7000
962072996313|2050
962072996313|2097
962072996313|5126
962072996313|7380
962072996313|9263
1168231426526|1984
1099511950124|6509
687195089716|7553
687195089717|565
687195089717|2929
1168231426874|2034
1168231426874|2102
1168231426880|565
1168231426880|5170
687195089729|565
687195089729|1616
1030792473411|2092
1030792473411|9343
1030792473411|12427
1030792473417|565
1030792473417|2102
1030792473417|5126
687195089738|3041
687195089750|565
687195089750|13990
687195089751|9210
1168231426908|565
1168231426908|1164
1168231426908|6624
1168231426909|1164
1168231426909|1410
1168231426909|9090
1168231426910|1164
1168231426910|2822
1168231426910|5160
1168231426910|6624
1168231426911|1164
1168231426911|2072
1168231426911|6624
1168231426911|9096
1099511950177|565
1099511950177|2824
1099511950178|5418
1099511950180|11897
755914566501|2788
1168231426920|565
1168231426920|1187
1168231426920|1992
1168231426920|9097
1168231426920|11625
1099511950189|3038
1099511950189|9177
1099511950192|6545
1099511950192|9177
1168231426933|565
1168231426933|14942
412317182838|565
412317182838|2827
755914566521|565
755914566521|12027
755914566524|2043
755914566524|12027
1030792473469|565
1030792473469|2931
962072996735|565
962072996735|597
962072996735|9465
962072996737|565
962072996737|597
962072996737|9256
962072996737|9293
1099511950215|9474
962072996750|7380
962072996750|9177
962072996750|12296
962072996751|1930
962072996751|7380
962072996751|9177
962072996751|10931
1099511950229|9131
1030792473495|565
1030792473495|9316
1099511950233|11324
1099511950237|524
1099511950237|12050
1099511950240|1986
1099511950240|7864
1099511950240|12076
1168231426981|2797
1168231426981|2874
1168231426981|7032
1168231426981|7581
1168231426981|9170
1168231426981|9273
1168231426981|10214
1168231426982|1162
1168231426982|2002
1168231426982|2790
