:START_ID(Forum)|:END_ID(Post)
687194782092|687195102699
687194782092|687195102700
687194782092|687195102701
687194782092|687195102702
1030792165774|1030792486383
1030792165774|1030792486384
1030792165774|1030792486385
1030792165774|1030792486386
1030792165774|1030792486387
549755828624|549756149236
549755828624|549756149237
549755828624|549756149238
549755828624|549756149239
755914258833|755914579448
755914258833|755914579449
755914258833|755914579450
755914258833|755914579451
755914258833|755914579452
755914258833|755914579453
755914258833|755914579454
755914258833|755914579455
755914258833|755914579456
755914258833|755914579457
755914258833|755914579458
755914258833|755914579459
755914258833|755914579460
755914258833|755914579461
755914258833|755914579462
549755828626|549756149255
549755828626|549756149256
549755828626|549756149257
549755828626|549756149258
549755828626|549756149259
549755828626|549756149260
549755828626|549756149261
549755828626|549756149262
549755828626|549756149263
549755828626|549756149264
549755828626|549756149265
549755828626|549756149266
549755828626|549756149267
549755828626|549756149268
1030792165779|1030792486421
1030792165779|1030792486422
1030792165779|1030792486423
1030792165779|1030792486424
1030792165779|1030792486425
1030792165779|1030792486426
1030792165779|1030792486427
1030792165779|1030792486428
1030792165779|1030792486429
1030792165779|1030792486430
1030792165779|1030792486431
1030792165779|1030792486432
1030792165779|1030792486433
1030792165779|1030792486434
755914258836|755914579491
755914258836|755914579492
755914258836|755914579493
755914258836|755914579494
755914258836|755914579495
755914258836|755914579496
755914258836|755914579497
755914258836|755914579498
755914258836|755914579499
755914258836|755914579500
755914258836|755914579501
755914258836|755914579502
755914258836|755914579503
755914258836|755914579504
1030792165781|1030792486449
1030792165781|1030792486450
1030792165781|1030792486451
1030792165781|1030792486452
1030792165781|1030792486453
1030792165781|1030792486454
1030792165781|1030792486455
1030792165781|1030792486456
618475305366|618475626041
618475305366|618475626042
618475305366|618475626043
618475305366|618475626044
618475305366|618475626045
618475305366|618475626046
618475305366|618475626047
618475305366|618475626048
412316875159|412317195841
412316875159|412317195842
412316875159|412317195843
412316875159|412317195844
412316875159|412317195845
412316875159|412317195846
412316875159|412317195847
412316875159|412317195848
412316875159|412317195849
412316875159|412317195850
412316875159|412317195851
412316875159|412317195852
412316875159|412317195853
412316875159|412317195854
412316875159|412317195855
412316875159|412317195856
412316875160|412317195857
412316875160|412317195858
412316875160|412317195859
412316875160|412317195860
412316875160|412317195861
412316875160|412317195862
412316875160|412317195863
412316875160|412317195864
412316875160|412317195865
412316875160|412317195866
412316875160|412317195867
412316875160|412317195868
412316875160|412317195869
755914258841|755914579550
755914258841|755914579551
755914258841|755914579552
755914258841|755914579553
755914258841|755914579554
755914258841|755914579555
755914258841|755914579556
755914258841|755914579557
755914258841|755914579558
274877921690|274878242407
274877921690|274878242408
274877921690|274878242409
274877921690|274878242410
274877921690|274878242411
274877921690|274878242412
274877921690|274878242413
274877921690|274878242414
274877921690|274878242415
274877921690|274878242416
274877921690|274878242417
274877921690|274878242418
274877921690|274878242419
412316875163|412317195892
412316875163|412317195893
412316875163|412317195894
412316875163|412317195895
412316875163|412317195896
412316875163|412317195897
412316875163|412317195898
412316875163|412317195899
412316875163|412317195900
412316875163|412317195901
412316875163|412317195902
412316875163|412317195903
412316875163|412317195904
412316875163|412317195905
412316875163|412317195906
412316875163|412317195907
412316875163|412317195908
412316875163|412317195909
412316875163|412317195910
549755828636|549756149383
549755828636|549756149384
549755828636|549756149385
549755828636|549756149386
549755828636|549756149387
549755828636|549756149388
343597398429|343597719181
343597398429|343597719182
343597398429|343597719183
343597398429|343597719184
343597398429|343597719185
343597398429|343597719186
343597398429|343597719187
343597398429|343597719188
343597398429|343597719189
343597398429|343597719190
343597398429|343597719191
343597398429|343597719192
343597398429|343597719193
343597398429|343597719194
343597398429|343597719195
343597398429|343597719196
687194782110|687195102877
687194782110|687195102878
687194782110|687195102879
687194782110|687195102880
687194782110|687195102881
687194782110|687195102882
687194782110|687195102883
687194782110|687195102884
1030792165791|1030792486565
343597398432|343597719206
343597398432|343597719207
343597398432|343597719208
343597398432|343597719209
343597398432|343597719210
343597398432|343597719211
343597398432|343597719212
343597398432|343597719213
343597398432|343597719214
343597398432|343597719215
343597398432|343597719216
343597398432|343597719217
343597398432|343597719218
343597398432|343597719219
343597398432|343597719220
618475305377|618475626165
618475305377|618475626166
618475305377|618475626167
618475305377|618475626168
618475305377|618475626169
618475305377|618475626170
618475305377|618475626171
618475305377|618475626172
755914258850|755914579645
755914258850|755914579646
755914258850|755914579647
755914258850|755914579648
549755828643|549756149441
549755828643|549756149442
549755828643|549756149443
549755828643|549756149444
549755828643|549756149445
549755828643|549756149446
549755828643|549756149447
549755828643|549756149448
549755828643|549756149449
549755828643|549756149450
549755828643|549756149451
1030792165797|1030792486604
1030792165797|1030792486605
1030792165797|1030792486606
1030792165797|1030792486607
1030792165797|1030792486608
1030792165797|1030792486609
1030792165797|1030792486610
1030792165797|1030792486611
1030792165797|1030792486612
1030792165797|1030792486613
1030792165797|1030792486614
1030792165797|1030792486615
755914258854|755914579672
755914258854|755914579673
755914258854|755914579674
755914258854|755914579675
755914258854|755914579676
755914258854|755914579677
755914258854|755914579678
755914258854|755914579679
755914258854|755914579680
755914258854|755914579681
755914258854|755914579682
893353212327|893353533155
274877921704|893353533156
343597398441|343597719270
343597398441|343597719271
343597398441|343597719272
343597398441|343597719273
343597398441|343597719274
343597398441|343597719275
343597398441|343597719276
343597398441|343597719277
343597398441|343597719278
343597398441|343597719279
343597398441|343597719280
343597398441|343597719281
343597398441|343597719282
343597398441|343597719283
343597398441|343597719284
1030792165802|1030792486645
1030792165802|1030792486646
1030792165802|1030792486647
1030792165802|1030792486648
1030792165802|1030792486649
1030792165802|1030792486650
1099511642539|1099511963387
1099511642539|1099511963388
1099511642539|1099511963389
1099511642539|1099511963390
1099511642539|1099511963391
1099511642539|1099511963392
1099511642539|1099511963393
1099511642539|1099511963394
1099511642539|1099511963395
1099511642539|1099511963396
1099511642539|1099511963397
1099511642539|1099511963398
1099511642539|1099511963399
1099511642539|1099511963400
1099511642539|1099511963401
1099511642539|1099511963402
1099511642539|1099511963403
1099511642539|1099511963404
1099511642539|1099511963405
274877921708|274878242574
274877921708|274878242575
274877921708|274878242576
274877921708|274878242577
274877921708|274878242578
274877921708|274878242579
274877921708|274878242580
274877921708|274878242581
274877921708|274878242582
274877921708|274878242583
274877921708|274878242584
274877921708|274878242585
274877921708|274878242586
274877921708|274878242587
274877921708|274878242588
274877921708|274878242589
274877921708|274878242590
274877921708|274878242591
274877921708|274878242592
274877921708|274878242593
412316875181|412317196066
412316875181|412317196067
412316875181|412317196068
412316875181|412317196069
412316875181|412317196070
343597398446|343597719335
343597398446|343597719336
343597398446|343597719337
343597398446|343597719338
1099511642543|1099511963435
1099511642543|1099511963436
1099511642543|1099511963437
1099511642543|1099511963438
1099511642543|1099511963439
1099511642543|1099511963440
1099511642543|1099511963441
1099511642543|1099511963442
1099511642543|1099511963443
1099511642543|1099511963444
1099511642543|1099511963445
1099511642543|1099511963446
1099511642543|1099511963447
1099511642543|1099511963448
893353212336|893353533241
893353212336|893353533242
893353212336|893353533243
893353212336|893353533244
893353212336|893353533245
893353212336|893353533246
893353212336|893353533247
893353212336|893353533248
893353212336|893353533249
893353212336|893353533250
893353212336|893353533251
893353212336|893353533252
893353212336|893353533253
893353212336|893353533254
893353212336|893353533255
893353212336|893353533256
893353212336|893353533257
962072689073|962073009994
962072689073|962073009995
962072689073|962073009996
962072689073|962073009997
962072689073|962073009998
962072689073|962073009999
962072689073|962073010000
962072689073|962073010001
962072689073|962073010002
962072689073|962073010003
962072689073|962073010004
962072689073|962073010005
962072689073|962073010006
962072689073|962073010007
962072689073|962073010008
962072689073|962073010009
962072689073|962073010010
962072689073|962073010011
962072689073|962073010012
1030792165810|1030792486749
1030792165810|1030792486750
1030792165810|1030792486751
1030792165810|1030792486752
1030792165810|1030792486753
1030792165810|1030792486754
1030792165810|1030792486755
1030792165810|1030792486756
1030792165810|1030792486757
1030792165810|1030792486758
1030792165810|1030792486759
1030792165810|1030792486760
1030792165810|1030792486761
1030792165810|1030792486762
1030792165810|1030792486763
549755828659|549756149612
549755828659|549756149613
549755828659|549756149614
549755828659|549756149615
962072689076|962073010032
962072689076|962073010033
962072689076|962073010034
962072689076|962073010035
962072689076|962073010036
962072689076|962073010037
618475305397|618475626358
618475305397|618475626359
618475305397|618475626360
618475305397|618475626361
618475305397|618475626362
618475305397|618475626363
618475305397|618475626364
618475305397|618475626365
618475305397|618475626366
618475305397|618475626367
618475305397|618475626368
618475305397|618475626369
618475305397|618475626370
618475305397|618475626371
618475305397|618475626372
618475305397|618475626373
618475305397|618475626374
618475305397|618475626375
755914258871|755914579848
755914258871|755914579849
755914258871|755914579850
755914258871|755914579851
755914258871|755914579852
755914258871|755914579853
755914258871|755914579854
755914258871|755914579855
755914258871|755914579856
755914258871|755914579857
755914258871|755914579858
755914258871|755914579859
343597398456|343597719444
343597398456|343597719445
343597398456|343597719446
343597398456|343597719447
343597398456|343597719448
343597398456|343597719449
343597398456|343597719450
343597398457|343597719451
343597398457|343597719452
343597398457|343597719453
343597398457|343597719454
343597398457|343597719455
343597398457|343597719456
343597398457|343597719457
343597398457|343597719458
343597398457|343597719459
343597398457|343597719460
343597398457|343597719461
343597398457|343597719462
343597398458|343597719463
343597398458|343597719464
412316875195|412317196201
412316875195|412317196202
412316875195|412317196203
412316875195|412317196204
412316875195|412317196205
412316875195|412317196206
412316875195|412317196207
412316875195|412317196208
412316875195|412317196209
412316875195|412317196210
824633735612|824634056627
824633735612|824634056628
824633735612|824634056629
824633735612|824634056630
824633735612|824634056631
824633735612|824634056632
824633735612|824634056633
824633735612|824634056634
824633735612|824634056635
824633735612|824634056636
824633735612|824634056637
824633735612|824634056638
824633735612|824634056639
824633735612|824634056640
824633735612|824634056641
824633735612|824634056642
824633735612|824634056643
824633735612|824634056644
824633735612|824634056645
824633735612|824634056646
1030792165821|1030792486855
1030792165821|1030792486856
1030792165821|1030792486857
1030792165821|1030792486858
1030792165821|1030792486859
1030792165821|1030792486860
1030792165821|1030792486861
1030792165821|1030792486862
1030792165821|1030792486863
1030792165821|1030792486864
1030792165821|1030792486865
412316875198|412317196242
412316875198|412317196243
412316875198|412317196244
412316875198|412317196245
412316875198|412317196246
412316875198|412317196247
412316875198|412317196248
412316875198|412317196249
412316875198|412317196250
412316875198|412317196251
412316875198|412317196252
412316875198|412317196253
412316875198|412317196254
755914258879|755914579935
755914258879|755914579936
755914258879|755914579937
755914258879|755914579938
755914258879|755914579939
755914258879|755914579940
755914258879|755914579941
755914258879|755914579942
755914258879|755914579943
755914258879|755914579944
755914258879|755914579945
755914258879|755914579946
687194782144|687195103211
687194782144|687195103212
687194782144|687195103213
687194782144|687195103214
687194782144|687195103215
687194782144|687195103216
687194782144|687195103217
687194782144|687195103218
687194782144|687195103219
687194782144|687195103220
687194782144|687195103221
687194782144|687195103222
687194782144|687195103223
687194782144|687195103224
687194782144|687195103225
687194782144|687195103226
687194782144|687195103227
687194782144|687195103228
343597398465|343597719549
343597398465|343597719550
343597398465|343597719551
893353212354|893353533440
893353212354|893353533441
893353212354|893353533442
893353212354|893353533443
893353212354|893353533444
893353212354|893353533445
481036351939|481036673030
481036351939|481036673031
481036351939|481036673032
481036351939|481036673033
481036351939|481036673034
481036351939|481036673035
481036351939|481036673036
481036351939|481036673037
481036351939|481036673038
481036351939|481036673039
481036351939|481036673040
481036351939|481036673041
481036351939|481036673042
481036351939|481036673043
481036351939|481036673044
481036351939|481036673045
481036351939|481036673046
412316875204|893353533463
412316875204|618475626540
412316875204|893353533505
412316875204|755914580054
412316875204|755914580075
412316875204|412317196416
412316875204|549756149909
412316875204|1030792487082
412316875204|687195103423
412316875204|412317196500
412316875204|755914580201
412316875204|1099511963902
412316875204|755914580243
412316875204|824634057000
412316875204|824634057021
412316875204|1030792487250
412316875204|893353533799
412316875204|893353533819
412316875204|893353533839
412316875204|893353533859
412316875204|893353533879
412316875204|893353533899
412316875204|893353533919
412316875204|893353533939
412316875204|893353533959
412316875204|893353533979
412316875204|893353533999
412316875204|893353534019
412316875204|893353534039
412316875204|893353534059
412316875204|893353534079
412316875204|893353534099
412316875204|893353534119
412316875204|893353534139
412316875204|893353534159
1099511642565|1099511964387
1099511642565|1099511964388
1099511642565|1099511964389
1099511642565|1099511964390
1099511642565|1099511964391
1099511642565|1099511964392
1099511642565|1099511964393
1099511642565|1099511964394
1099511642565|1099511964395
549755828678|549756150508
549755828678|549756150509
549755828678|549756150510
549755828678|549756150511
1168231119303|1168231441136
1168231119303|1168231441137
1168231119303|1168231441138
1168231119303|1168231441139
1168231119303|1168231441140
1168231119303|1168231441141
1168231119303|1168231441142
1168231119303|1168231441143
1168231119303|1168231441144
1168231119303|1168231441145
755914258888|755914580730
755914258888|755914580731
755914258888|755914580732
755914258888|755914580733
618475305417|618475627262
618475305417|618475627263
618475305417|618475627264
618475305417|618475627265
618475305417|618475627266
618475305417|618475627267
618475305417|618475627268
618475305417|618475627269
618475305417|618475627270
618475305417|618475627271
618475305417|618475627272
618475305417|618475627273
618475305417|618475627274
618475305417|618475627275
618475305417|618475627276
687194782154|687195104013
687194782154|687195104014
687194782154|687195104015
687194782154|687195104016
1030792165835|1030792487697
1030792165835|1030792487698
1030792165835|1030792487699
1030792165835|1030792487700
1030792165835|1030792487701
1030792165835|1030792487702
549755828684|549756150551
549755828684|549756150552
549755828684|549756150553
549755828684|549756150554
549755828684|549756150555
549755828684|549756150556
549755828684|549756150557
549755828684|549756150558
549755828684|549756150559
549755828684|549756150560
549755828684|549756150561
549755828684|549756150562
549755828684|549756150563
549755828684|549756150564
549755828684|549756150565
549755828684|549756150566
549755828684|549756150567
549755828684|549756150568
549755828684|549756150569
481036351949|481036673834
481036351949|481036673835
481036351949|481036673836
481036351949|481036673837
481036351949|481036673838
481036351949|481036673839
481036351949|481036673840
481036351949|481036673841
481036351949|481036673842
481036351949|481036673843
481036351949|481036673844
481036351949|481036673845
481036351949|481036673846
481036351949|481036673847
893353212366|893353534264
893353212366|893353534265
893353212366|893353534266
687194782159|687195104059
687194782159|687195104060
687194782159|687195104061
687194782159|687195104062
687194782159|687195104063
687194782159|687195104064
687194782159|687195104065
687194782159|687195104066
1099511642576|1099511964483
1099511642576|1099511964484
1099511642576|1099511964485
1099511642576|1099511964486
1099511642576|1099511964487
1099511642576|1099511964488
1099511642576|1099511964489
1099511642576|1099511964490
1099511642576|1099511964491
1099511642576|1099511964492
1099511642576|1099511964493
1099511642576|1099511964494
1099511642576|1099511964495
1099511642576|1099511964496
1099511642576|1099511964497
1099511642576|1099511964498
1099511642576|1099511964499
1099511642576|1099511964500
481036351953|481036673877
481036351953|481036673878
481036351953|481036673879
481036351953|481036673880
481036351953|481036673881
481036351953|481036673882
481036351953|481036673883
481036351953|481036673884
481036351953|481036673885
481036351953|481036673886
481036351953|481036673887
481036351953|481036673888
481036351953|481036673889
481036351953|481036673890
481036351954|481036673891
481036351954|481036673892
481036351954|481036673893
481036351954|481036673894
481036351954|481036673895
481036351954|481036673896
481036351954|481036673897
481036351954|481036673898
481036351954|481036673899
481036351954|481036673900
481036351954|481036673901
481036351954|481036673902
481036351954|481036673903
481036351954|481036673904
481036351954|481036673905
481036351954|481036673906
481036351954|481036673907
481036351954|481036673908
687194782164|687195104117
687194782164|687195104118
687194782164|687195104119
687194782164|687195104120
687194782164|687195104121
687194782164|687195104122
687194782164|687195104123
687194782164|687195104124
687194782164|687195104125
687194782164|687195104126
687194782164|687195104127
687194782164|687195104128
687194782164|687195104129
687194782164|687195104130
687194782164|687195104131
687194782164|687195104132
962072689109|962073011077
962072689109|962073011078
962072689109|962073011079
962072689109|962073011080
962072689109|962073011081
962072689109|962073011082
962072689109|962073011083
962072689109|962073011084
962072689109|962073011085
962072689109|962073011086
962072689109|962073011087
962072689109|962073011088
962072689109|962073011089
962072689109|962073011090
481036351958|481036673939
481036351958|481036673940
481036351958|481036673941
481036351958|481036673942
481036351958|481036673943
481036351958|481036673944
481036351958|481036673945
481036351958|481036673946
481036351958|481036673947
481036351958|481036673948
481036351958|481036673949
481036351958|481036673950
481036351958|481036673951
481036351958|481036673952
481036351958|481036673953
481036351958|481036673954
481036351958|481036673955
618475305431|618475627428
618475305431|618475627429
618475305431|618475627430
618475305431|618475627431
618475305431|618475627432
618475305431|618475627433
618475305431|618475627434
618475305431|618475627435
618475305431|618475627436
618475305431|618475627437
618475305431|618475627438
618475305431|618475627439
618475305431|618475627440
755914258904|755914580913
755914258904|755914580914
755914258904|755914580915
755914258904|755914580916
755914258904|755914580917
1099511642585|1099511964598
1099511642585|1099511964599
1099511642585|1099511964600
1099511642585|1099511964601
1099511642585|1099511964602
1099511642585|1099511964603
1099511642585|1099511964604
1099511642585|1099511964605
1099511642585|1099511964606
1099511642585|1099511964607
1099511642585|1099511964608
1099511642585|1099511964609
1099511642585|1099511964610
1099511642585|1099511964611
1099511642585|1099511964612
1099511642585|1099511964613
1099511642585|1099511964614
1099511642585|1099511964615
412316875226|412317197256
412316875226|412317197257
412316875226|412317197258
412316875226|412317197259
412316875226|412317197260
412316875226|412317197261
412316875226|412317197262
412316875226|412317197263
412316875226|412317197264
412316875226|412317197265
412316875226|412317197266
412316875226|412317197267
412316875226|412317197268
412316875226|412317197269
755914258907|755914580950
755914258907|755914580951
755914258907|755914580952
755914258907|755914580953
755914258907|755914580954
755914258907|755914580955
755914258907|755914580956
755914258907|755914580957
755914258907|755914580958
755914258907|755914580959
755914258907|755914580960
755914258907|755914580961
755914258907|755914580962
755914258907|755914580963
755914258907|755914580964
755914258907|755914580965
412316875228|687195104230
412316875228|962073011185
412316875228|893353534460
412316875228|687195104263
412316875228|481036674066
412316875228|755914581021
412316875228|1099511964712
412316875228|1030792487987
412316875228|1168231441470
412316875228|1030792488009
412316875228|618475627604
412316875228|687195104351
412316875228|687195104358
412316875228|687195104365
412316875228|687195104372
412316875228|687195104379
412316875228|687195104386
412316875228|687195104393
412316875228|687195104400
412316875228|687195104407
412316875228|687195104414
412316875228|687195104421
412316875228|687195104427
412316875228|687195104434
412316875228|687195104441
412316875229|1168231441600
412316875229|1099511964875
412316875229|481036674262
412316875229|962073011425
412316875229|824634057964
412316875229|412317197559
412316875229|481036674306
412316875229|1168231441677
412316875229|1168231441688
412316875229|481036674339
412316875229|1030792488238
412316875229|1099511964985
412316875229|755914581316
412316875229|755914581327
412316875229|824634058074
412316875229|962073011557
412316875229|687195104624
412316875229|962073011579
412316875229|618475627910
412316875229|618475627921
412316875229|618475627932
412316875229|1168231441831
412316875229|1168231441842
412316875229|412317197757
412316875229|1168231441864
412316875229|618475627987
412316875229|1030792488414
412316875229|481036674537
412316875229|962073011700
412316875229|1168231441919
412316875229|1168231441930
412316875229|481036674581
412316875229|618475628064
412316875229|1099511965227
412316875229|618475628086
412316875229|755914581569
412316875229|824634058316
412316875229|1099511965271
1099511642590|1099511965282
1099511642590|1099511965283
481036351967|481036674660
481036351967|481036674661
481036351967|481036674662
481036351967|481036674663
481036351967|481036674664
481036351967|481036674665
481036351967|481036674666
481036351968|481036674667
481036351968|481036674668
481036351968|481036674669
481036351968|481036674670
481036351968|481036674671
481036351968|481036674672
481036351968|481036674673
481036351968|481036674674
481036351968|481036674675
481036351968|481036674676
481036351968|481036674677
481036351968|481036674678
481036351968|481036674679
481036351968|481036674680
481036351968|481036674681
824633735649|824634058362
824633735649|824634058363
824633735649|824634058364
824633735649|824634058365
824633735649|824634058366
824633735649|824634058367
824633735649|824634058368
824633735649|824634058369
824633735649|824634058370
824633735649|824634058371
824633735649|824634058372
824633735649|824634058373
824633735649|824634058374
824633735649|824634058375
824633735649|824634058376
824633735649|824634058377
824633735649|824634058378
824633735649|824634058379
549755828706|549756151436
549755828706|549756151437
549755828706|549756151438
549755828706|549756151439
549755828706|549756151440
549755828706|549756151441
549755828706|549756151442
549755828706|549756151443
549755828706|549756151444
549755828706|549756151445
549755828706|549756151446
549755828706|549756151447
549755828706|549756151448
549755828706|549756151449
549755828706|549756151450
549755828706|549756151451
549755828706|549756151452
549755828706|549756151453
549755828706|549756151454
549755828706|549756151455
481036351972|481036674720
481036351972|481036674721
481036351972|481036674722
481036351972|481036674723
481036351972|481036674724
481036351972|481036674725
481036351972|481036674726
962072689125|962073011879
962072689125|962073011880
962072689125|962073011881
962072689125|962073011882
962072689125|962073011883
962072689125|962073011884
687194782182|687195104941
687194782182|687195104942
687194782182|687195104943
687194782182|687195104944
687194782182|687195104945
687194782182|687195104946
687194782182|687195104947
687194782182|687195104948
687194782182|687195104949
687194782182|687195104950
687194782182|687195104951
687194782182|687195104952
893353212392|893353535161
893353212392|893353535162
893353212392|893353535163
893353212392|893353535164
893353212392|893353535165
893353212392|893353535166
893353212392|893353535167
893353212392|893353535168
893353212392|893353535169
893353212392|893353535170
893353212392|893353535171
893353212392|893353535172
893353212392|893353535173
893353212392|893353535174
481036351977|481036674759
481036351977|481036674760
481036351977|481036674761
481036351977|481036674762
481036351977|481036674763
481036351977|481036674764
481036351977|481036674765
481036351977|481036674766
481036351977|481036674767
481036351977|481036674768
481036351977|481036674769
481036351978|481036674770
481036351978|481036674771
481036351978|481036674772
481036351978|481036674773
481036351978|481036674774
481036351978|481036674775
481036351978|481036674776
481036351978|481036674777
481036351979|481036674778
481036351979|481036674779
481036351979|481036674780
618475305452|618475628253
618475305452|618475628254
618475305452|618475628255
618475305452|618475628256
618475305452|618475628257
618475305452|618475628258
618475305452|618475628259
618475305452|618475628260
618475305452|618475628261
618475305452|618475628262
618475305452|618475628263
618475305452|618475628264
755914258925|755914581737
618475305454|618475628266
618475305454|618475628267
618475305454|618475628268
618475305454|618475628269
618475305454|618475628270
618475305454|618475628271
618475305454|618475628272
618475305454|618475628273
618475305454|618475628274
618475305454|618475628275
618475305454|618475628276
618475305454|618475628277
618475305454|618475628278
618475305454|618475628279
618475305454|618475628280
618475305454|618475628281
618475305454|618475628282
618475305454|618475628283
618475305454|618475628284
755914258927|755914581757
755914258927|755914581758
755914258927|755914581759
755914258927|755914581760
412316875248|412317198081
412316875248|412317198082
412316875248|412317198083
412316875248|412317198084
412316875248|412317198085
412316875248|412317198086
412316875248|412317198087
412316875248|412317198088
412316875248|412317198089
412316875248|412317198090
412316875248|412317198091
412316875248|412317198092
412316875248|412317198093
412316875248|412317198094
412316875248|412317198095
412316875248|412317198096
412316875248|412317198097
412316875248|412317198098
824633735665|824634058515
824633735665|824634058516
824633735665|824634058517
824633735665|824634058518
755914258930|755914581783
755914258930|755914581784
755914258930|755914581785
755914258930|755914581786
755914258930|755914581787
755914258930|755914581788
755914258930|755914581789
755914258930|755914581790
755914258930|755914581791
755914258930|755914581792
755914258930|755914581793
755914258930|755914581794
1099511642611|1099511965475
1099511642611|1099511965476
1099511642611|1099511965477
1099511642611|1099511965478
1099511642611|1099511965479
1099511642611|1099511965480
1099511642611|1099511965481
1099511642611|1099511965482
1099511642611|1099511965483
412316875252|412317198124
412316875252|412317198125
549755828726|1168231442222
549755828726|687195105086
549755828726|1099511965518
549755828726|687195105118
549755828726|824634058602
549755828726|755914581878
549755828726|687195105154
549755828728|824634058638
549755828728|1099511965591
549755828728|1168231442348
549755828728|1168231442358
549755828728|824634058695
549755828728|1099511965650
549755828728|1099511965658
549755828728|1099511965662
549755828728|1030792488947
549755828728|618475628552
549755828728|1099511965706
549755828728|1030792488977
549755828728|1168231442458
549755828728|1099511965743
549755828728|1168231442495
549755828728|1168231442498
549755828728|962073012308
549755828728|687195105372
549755828728|1168231442527
549755828728|1099511965798
549755828728|1030792489078
549755828728|1168231442568
549755828728|1099511965834
549755828728|1099511965837
549755828728|1030792489112
549755828728|618475628717
549755828728|1168231442617
549755828728|1168231442634
549755828728|1168231442645
549755828728|1099511965927
549755828728|1168231442674
549755828728|893353535735
549755828728|1099511965963
549755828728|1099511965976
549755828728|1168231442729
549755828728|824634059065
549755828728|962073012545
549755828728|962073012546
549755828728|1168231442767
549755828728|1030792489300
549755828728|1099511966043
549755828728|1168231442794
549755828728|1099511966063
549755828728|1168231442805
549755828728|1168231442810
549755828728|1168231442815
549755828728|1168231442824
549755828728|1168231442833
549755828728|1168231442850
549755828728|1168231442867
549755828728|1168231442869
549755828728|1168231442871
549755828728|1168231442890
549755828728|1168231442909
549755828728|1168231442922
549755828728|1168231442935
549755828728|1168231442937
549755828728|1168231442939
549755828728|1168231442952
549755828728|1168231442965
549755828728|1168231442969
549755828728|1168231442973
549755828728|1168231442975
549755828728|1168231442977
549755828728|1168231442994
549755828728|1168231443011
549755828728|1168231443025
549755828728|1168231443039
549755828728|1168231443053
549755828728|1168231443067
549755828728|1168231443086
549755828728|1168231443105
549755828728|1168231443117
549755828728|1168231443129
549755828728|1168231443148
549755828728|1168231443167
549755828728|1168231443171
549755828728|1168231443175
549755828728|1168231443182
549755828728|1168231443189
549755828728|1168231443208
549755828728|1168231443227
549755828728|1168231443235
549755828728|1168231443243
549755828728|1168231443251
549755828728|1168231443259
549755828728|1168231443267
549755828728|1168231443275
549755828728|1168231443290
549755828728|1168231443305
549755828728|1168231443316
549755828728|1168231443327
549755828728|1168231443329
549755828728|1168231443331
549755828728|1168231443347
549755828728|1168231443363
549755828728|1168231443367
549755828728|1168231443371
549755828728|1168231443375
549755828728|1168231443379
549755828728|1168231443389
549755828728|1168231443399
549755828728|1168231443404
549755828728|1168231443409
549755828728|1168231443419
549755828728|1168231443429
549755828728|1168231443431
549755828728|1168231443433
549755828728|1168231443445
549755828728|1168231443457
549755828728|1168231443470
549755828728|1168231443483
549755828728|1168231443487
549755828728|1168231443491
549755828728|1168231443510
549755828728|1168231443529
549755828728|1168231443531
549755828728|1168231443533
549755828728|1168231443546
549755828728|1168231443559
549755828728|1168231443576
549755828728|1168231443593
549755828728|1168231443609
549755828728|1168231443625
549755828728|1168231443638
549755828728|1168231443651
549755828728|1168231443658
549755828728|1168231443665
549755828728|1168231443668
549755828728|1168231443671
549755828728|1168231443680
549755828728|1168231443689
549755828728|1168231443692
549755828728|1168231443695
549755828728|1168231443701
1030792165881|1099511966971
755914258938|1168231443714
755914258938|1168231443727
755914258938|1168231443728
755914258938|1168231443737
755914258938|1168231443758
755914258938|1168231443776
755914258938|1168231443779
755914258938|1168231443794
755914258938|1030792490334
755914258938|1030792490335
755914258938|1168231443826
755914258938|962073013630
755914258938|1168231443857
755914258938|1030792490398
755914258938|1168231443873
755914258938|824634060211
755914258938|1099511967169
755914258938|1099511967177
755914258938|824634060236
755914258938|1168231443921
755914258938|1168231443925
755914258938|1168231443933
755914258938|1168231443953
755914258938|1168231443957
755914258938|1168231443961
755914258938|1168231443980
755914258938|962073013773
755914258938|1168231443990
755914258938|962073013787
755914258938|1030792490544
755914258938|893353537076
755914258938|1168231444024
755914258938|1168231444030
755914258938|1099511967311
755914258938|1168231444066
755914258938|1168231444087
755914258938|962073013900
755914258938|1168231444114
755914258938|1168231444131
755914258938|824634060453
755914258938|824634060469
755914258938|824634060485
755914258938|824634060488
755914258938|824634060491
755914258938|824634060497
755914258938|824634060503
755914258938|824634060523
755914258938|824634060541
755914258938|824634060546
755914258938|824634060551
755914258938|824634060559
755914258938|824634060567
755914258938|824634060578
755914258938|824634060589
755914258938|824634060594
755914258938|824634060599
755914258938|824634060608
755914258938|824634060617
755914258938|824634060636
755914258938|824634060655
755914258938|824634060656
755914258938|824634060657
755914258938|824634060666
618475305467|618475630467
618475305467|618475630468
618475305467|618475630469
618475305467|618475630470
618475305467|618475630471
1030792165884|1030792490888
1030792165884|1030792490889
1030792165884|1030792490890
1030792165884|1030792490891
1030792165884|1030792490892
1030792165884|1030792490893
1030792165884|1030792490894
1030792165884|1030792490895
1030792165884|1030792490896
1030792165884|1030792490897
1030792165884|1030792490898
1030792165884|1030792490899
1030792165884|1030792490900
1030792165884|1030792490901
