:START_ID(Forum)|:END_ID(Person)
549755830482|35184372090106
549755830482|37383395344931
549755830482|37383395345249
549755830482|37383395345264
549755830482|37383395345761
824633737427|455
824633737427|756
824633737427|773
824633737427|1435
824633737427|2199023255851
824633737427|2199023256183
824633737427|4398046511689
824633737427|8796093022619
824633737427|8796093023537
824633737427|8796093023864
824633737427|10995116278132
824633737427|10995116278352
824633737427|10995116278767
824633737427|13194139533758
824633737427|15393162790214
824633737427|17592186044744
824633737427|19791209300926
824633737427|21990232556466
824633737427|21990232557010
824633737427|26388279067204
824633737427|30786325577990
824633737427|30786325578070
824633737427|30786325579234
824633737427|32985348833576
824633737427|32985348834507
824633737427|35184372088972
824633737427|35184372089367
824633737427|37383395344931
824633737427|37383395345239
824633737427|37383395345249
824633737427|37383395345264
824633737427|37383395345761
412316877012|455
412316877012|756
412316877012|773
412316877012|983
412316877012|1223
412316877012|1355
412316877012|1435
412316877012|2199023256183
412316877012|4398046511689
412316877012|4398046512388
412316877012|6597069767216
412316877012|8796093022619
412316877012|8796093023518
412316877012|8796093023537
412316877012|10995116278132
412316877012|10995116278767
412316877012|13194139533758
412316877012|13194139534663
412316877012|15393162789466
412316877012|15393162789811
412316877012|15393162790355
412316877012|17592186044645
412316877012|17592186044744
412316877012|17592186044850
412316877012|17592186045707
412316877012|19791209300926
412316877012|21990232555781
412316877012|21990232556466
412316877012|24189255812726
412316877012|26388279067204
412316877012|28587302323330
412316877012|30786325577990
412316877012|30786325578070
412316877012|30786325578867
412316877012|30786325579234
412316877012|32985348834507
412316877012|35184372088972
412316877012|35184372090106
412316877012|37383395344931
412316877012|37383395345239
412316877012|37383395345249
412316877012|37383395345761
412316877012|37383395346041
687194783957|455
687194783957|773
687194783957|983
687194783957|1223
687194783957|1435
687194783957|2199023255851
687194783957|4398046512388
687194783957|6597069767216
687194783957|8796093022619
687194783957|8796093023518
687194783957|8796093023537
687194783957|8796093023864
687194783957|10995116278352
687194783957|10995116278767
687194783957|13194139534169
687194783957|13194139534574
687194783957|13194139534671
687194783957|15393162789466
687194783957|15393162789811
687194783957|15393162790214
687194783957|15393162790355
687194783957|17592186044645
687194783957|17592186044850
687194783957|17592186045707
687194783957|19791209300926
687194783957|21990232555781
687194783957|21990232557010
687194783957|24189255812726
687194783957|26388279067204
687194783957|28587302322552
687194783957|30786325577990
687194783957|30786325578070
687194783957|30786325579234
687194783957|32985348833576
687194783957|32985348834507
687194783957|35184372088972
687194783957|35184372089116
687194783957|35184372089367
687194783957|37383395344931
687194783957|37383395345249
687194783957|37383395345761
687194783957|37383395346041
206158446806|455
206158446806|983
206158446806|1223
206158446806|1355
206158446806|1435
206158446806|2199023256183
206158446806|4398046511689
206158446806|4398046512388
206158446806|6597069767216
206158446806|8796093022619
206158446806|8796093023518
206158446806|8796093023537
206158446806|8796093023864
206158446806|13194139533758
206158446806|13194139533839
206158446806|13194139534574
206158446806|13194139534671
206158446806|15393162789466
206158446806|15393162789811
206158446806|15393162790214
206158446806|15393162790355
206158446806|17592186044850
206158446806|17592186045707
206158446806|19791209300926
206158446806|21990232555781
206158446806|21990232556466
206158446806|21990232557010
206158446806|24189255812726
206158446806|26388279067204
206158446806|28587302322552
206158446806|28587302323330
206158446806|30786325577990
206158446806|30786325578070
206158446806|32985348833576
206158446806|35184372089116
206158446806|35184372089367
206158446806|35184372090106
206158446806|37383395344931
206158446806|37383395345239
206158446806|37383395345249
206158446806|37383395345264
206158446806|37383395345761
206158446806|37383395346041
1030792167639|756
1030792167639|773
1030792167639|1223
1030792167639|1435
1030792167639|2199023255851
1030792167639|4398046511689
1030792167639|6597069767216
1030792167639|8796093022619
1030792167639|8796093023537
1030792167639|8796093023864
1030792167639|10995116278767
1030792167639|13194139534169
1030792167639|13194139534574
1030792167639|13194139534663
1030792167639|15393162789466
1030792167639|15393162790214
1030792167639|17592186044645
1030792167639|17592186044744
1030792167639|17592186044850
1030792167639|17592186045707
1030792167639|19791209300926
1030792167639|21990232556466
1030792167639|21990232557010
1030792167639|26388279067204
1030792167639|28587302322552
1030792167639|28587302323330
1030792167639|30786325579234
1030792167639|35184372088972
1030792167639|35184372089367
1030792167639|37383395344931
1030792167639|37383395345249
1030792167639|37383395346041
687194783960|455
687194783960|756
687194783960|773
687194783960|983
687194783960|1223
687194783960|1355
687194783960|2199023255851
687194783960|4398046511689
687194783960|4398046512388
687194783960|6597069767216
687194783960|8796093022619
687194783960|8796093023518
687194783960|8796093023864
687194783960|10995116278132
687194783960|10995116278352
687194783960|10995116278767
687194783960|13194139533758
687194783960|13194139534169
687194783960|13194139534574
687194783960|13194139534663
687194783960|13194139534671
687194783960|15393162789466
687194783960|15393162790355
687194783960|17592186044645
687194783960|17592186044850
687194783960|17592186045707
687194783960|19791209300926
687194783960|21990232555781
687194783960|21990232556466
687194783960|24189255812726
687194783960|28587302322552
687194783960|28587302323330
687194783960|30786325577990
687194783960|30786325579234
687194783960|32985348833576
687194783960|32985348834507
687194783960|35184372088972
687194783960|35184372089116
687194783960|35184372089367
687194783960|35184372090106
687194783960|37383395345239
687194783960|37383395345249
687194783960|37383395345264
687194783960|37383395346041
1099511644377|455
1099511644377|756
1099511644377|983
1099511644377|1223
1099511644377|1355
1099511644377|1435
1099511644377|2199023256183
1099511644377|4398046512388
1099511644377|8796093022619
1099511644377|8796093023518
1099511644377|10995116278132
1099511644377|10995116278352
1099511644377|10995116278767
1099511644377|13194139533758
1099511644377|13194139533839
1099511644377|13194139534169
1099511644377|13194139534574
1099511644377|13194139534663
1099511644377|15393162790214
1099511644377|17592186044850
1099511644377|17592186045707
1099511644377|19791209300926
1099511644377|21990232555781
1099511644377|21990232557010
1099511644377|24189255812726
1099511644377|26388279067204
1099511644377|28587302322552
1099511644377|28587302323330
1099511644377|30786325577990
1099511644377|30786325578070
1099511644377|30786325578867
1099511644377|30786325579234
1099511644377|32985348834507
1099511644377|35184372090106
68719493338|983
68719493338|1223
68719493338|1355
68719493338|1435
68719493338|2199023255851
68719493338|2199023256183
68719493338|4398046511181
68719493338|8796093022619
68719493338|8796093023518
68719493338|8796093023537
68719493338|8796093023864
68719493338|10995116278767
68719493338|13194139533758
68719493338|13194139533839
68719493338|13194139534169
68719493338|13194139534574
68719493338|13194139534671
68719493338|15393162789466
68719493338|15393162790355
68719493338|17592186044645
68719493338|17592186044744
68719493338|19791209300926
68719493338|21990232555781
68719493338|21990232556466
68719493338|21990232557010
68719493338|26388279067204
68719493338|28587302322552
68719493338|30786325577990
68719493338|30786325578070
68719493338|30786325578867
68719493338|30786325579234
68719493338|35184372088972
68719493338|35184372089367
68719493338|37383395344931
68719493338|37383395345239
68719493338|37383395345249
68719493338|37383395345264
68719493338|37383395346041
206158446811|455
206158446811|756
206158446811|773
206158446811|983
206158446811|1355
206158446811|1435
206158446811|2199023255851
206158446811|2199023256183
206158446811|4398046511689
206158446811|4398046512388
206158446811|6597069767216
206158446811|8796093023518
206158446811|8796093023537
206158446811|8796093023864
206158446811|10995116278132
206158446811|10995116278352
206158446811|10995116278767
206158446811|13194139533839
206158446811|13194139534169
206158446811|13194139534574
206158446811|13194139534663
206158446811|15393162789466
206158446811|15393162789811
206158446811|15393162790214
206158446811|15393162790355
206158446811|17592186044645
206158446811|17592186044850
206158446811|21990232556466
206158446811|21990232557010
206158446811|24189255812726
206158446811|26388279067204
206158446811|28587302322552
206158446811|30786325578867
206158446811|35184372088972
206158446811|35184372089116
206158446811|35184372089367
206158446811|37383395344931
206158446811|37383395345239
206158446811|37383395345761
206158446811|37383395346041
137438970076|455
137438970076|1355
137438970076|2199023255851
137438970076|2199023256183
137438970076|4398046511181
137438970076|4398046511689
137438970076|4398046512388
137438970076|6597069767216
137438970076|8796093023518
137438970076|8796093023537
137438970076|8796093023864
137438970076|10995116278352
137438970076|10995116278767
137438970076|13194139533758
137438970076|13194139533839
137438970076|13194139534169
137438970076|13194139534574
137438970076|13194139534671
137438970076|15393162789466
137438970076|15393162790214
137438970076|15393162790355
137438970076|17592186044645
137438970076|17592186044744
137438970076|17592186044850
137438970076|17592186045707
137438970076|19791209300926
137438970076|21990232555781
137438970076|21990232556466
137438970076|21990232557010
137438970076|24189255812726
137438970076|26388279067204
137438970076|28587302322552
137438970076|28587302323330
137438970076|30786325577990
137438970076|30786325579234
137438970076|32985348833576
137438970076|32985348834507
137438970076|35184372088972
137438970076|35184372089116
137438970076|35184372089367
137438970076|35184372090106
137438970076|37383395344931
137438970076|37383395345239
137438970076|37383395345761
755914260701|756
755914260701|983
755914260701|1355
755914260701|2199023255851
755914260701|4398046511689
755914260701|4398046512388
755914260701|6597069767216
755914260701|8796093022619
755914260701|8796093023518
755914260701|8796093023864
755914260701|10995116278767
755914260701|13194139533758
755914260701|13194139533839
755914260701|13194139534574
755914260701|13194139534663
755914260701|13194139534671
755914260701|15393162789466
755914260701|15393162789811
755914260701|15393162790214
755914260701|15393162790355
755914260701|17592186044645
755914260701|17592186044744
755914260701|17592186044850
755914260701|17592186045707
755914260701|19791209300926
755914260701|21990232556466
755914260701|21990232557010
755914260701|24189255812726
755914260701|26388279067204
755914260701|28587302322552
755914260701|28587302323330
755914260701|30786325577990
755914260701|30786325578070
755914260701|30786325578867
755914260701|30786325579234
755914260701|32985348833576
755914260701|32985348834507
755914260701|35184372088972
755914260701|35184372089116
755914260701|35184372090106
755914260701|37383395344931
755914260701|37383395345239
755914260701|37383395345249
755914260701|37383395345264
755914260701|37383395345761
755914260701|37383395346041
549755830494|756
549755830494|773
549755830494|983
549755830494|1223
549755830494|1355
549755830494|1435
549755830494|2199023256183
549755830494|4398046511689
549755830494|6597069767216
549755830494|8796093023518
549755830494|8796093023537
549755830494|8796093023864
549755830494|10995116278352
549755830494|10995116278767
549755830494|13194139533839
549755830494|13194139534169
549755830494|13194139534574
549755830494|13194139534663
549755830494|13194139534671
549755830494|15393162789466
549755830494|15393162790214
549755830494|15393162790355
549755830494|17592186044645
549755830494|17592186044744
549755830494|17592186044850
549755830494|19791209300926
549755830494|21990232555781
549755830494|21990232556466
549755830494|26388279067204
549755830494|28587302322552
549755830494|28587302323330
549755830494|30786325577990
549755830494|30786325578070
549755830494|30786325578867
549755830494|32985348833576
549755830494|35184372088972
549755830494|35184372089116
549755830494|35184372089367
549755830494|37383395345239
549755830494|37383395345249
549755830494|37383395345264
549755830494|37383395345761
412316877023|455
412316877023|756
412316877023|773
412316877023|1223
412316877023|1355
412316877023|1435
412316877023|2199023255851
412316877023|2199023256183
412316877023|4398046511181
412316877023|4398046512388
412316877023|8796093022619
412316877023|8796093023518
412316877023|8796093023537
412316877023|8796093023864
412316877023|10995116278132
412316877023|10995116278352
412316877023|10995116278767
412316877023|13194139533758
412316877023|13194139533839
412316877023|13194139534169
412316877023|13194139534574
412316877023|13194139534663
412316877023|13194139534671
412316877023|15393162789466
412316877023|15393162790214
412316877023|15393162790355
412316877023|17592186044645
412316877023|17592186044744
412316877023|17592186044850
412316877023|19791209300926
412316877023|21990232555781
412316877023|21990232557010
412316877023|24189255812726
412316877023|26388279067204
412316877023|28587302322552
412316877023|30786325577990
412316877023|30786325579234
412316877023|32985348833576
412316877023|35184372088972
412316877023|35184372089116
412316877023|35184372090106
412316877023|37383395344931
412316877023|37383395345239
412316877023|37383395345249
412316877023|37383395345761
412316877023|37383395346041
1030792167648|756
1030792167648|773
1030792167648|983
1030792167648|1223
1030792167648|1355
1030792167648|1435
1030792167648|2199023255851
1030792167648|2199023256183
1030792167648|4398046512388
1030792167648|8796093022619
1030792167648|8796093023518
1030792167648|8796093023537
1030792167648|8796093023864
1030792167648|13194139533758
1030792167648|13194139533839
1030792167648|13194139534663
1030792167648|13194139534671
1030792167648|15393162789466
1030792167648|15393162789811
1030792167648|15393162790214
1030792167648|15393162790355
1030792167648|17592186044645
1030792167648|17592186044744
1030792167648|17592186045707
1030792167648|21990232556466
1030792167648|24189255812726
1030792167648|28587302322552
1030792167648|30786325577990
1030792167648|30786325578070
1030792167648|30786325578867
1030792167648|30786325579234
1030792167648|32985348834507
1030792167648|35184372088972
1030792167648|35184372089116
1030792167648|35184372089367
1030792167648|35184372090106
1030792167648|37383395344931
1030792167648|37383395345249
1030792167648|37383395345264
1030792167648|37383395345761
1030792167648|37383395346041
893353214177|455
893353214177|756
893353214177|773
893353214177|983
893353214177|1223
893353214177|1435
893353214177|2199023255851
893353214177|2199023256183
893353214177|4398046511689
893353214177|4398046512388
893353214177|6597069767216
893353214177|8796093022619
893353214177|8796093023864
893353214177|10995116278767
893353214177|13194139533758
893353214177|13194139533839
893353214177|13194139534169
893353214177|13194139534663
893353214177|13194139534671
893353214177|15393162789466
893353214177|15393162789811
893353214177|15393162790214
893353214177|17592186044645
893353214177|17592186044850
893353214177|17592186045707
893353214177|19791209300926
893353214177|21990232556466
893353214177|21990232557010
893353214177|26388279067204
893353214177|28587302322552
893353214177|28587302323330
893353214177|30786325578070
893353214177|30786325579234
893353214177|32985348834507
893353214177|35184372088972
893353214177|35184372089116
893353214177|35184372089367
893353214177|35184372090106
893353214177|37383395344931
893353214177|37383395345239
893353214177|37383395345264
893353214177|37383395345761
893353214177|37383395346041
549755830498|756
549755830498|773
549755830498|1223
549755830498|1435
549755830498|4398046511689
549755830498|4398046512388
549755830498|6597069767216
549755830498|8796093022619
549755830498|8796093023518
549755830498|8796093023537
549755830498|8796093023864
549755830498|10995116278132
549755830498|10995116278352
549755830498|10995116278767
549755830498|13194139533758
549755830498|13194139533839
549755830498|13194139534169
549755830498|13194139534574
549755830498|13194139534663
549755830498|13194139534671
549755830498|15393162789466
549755830498|15393162789811
549755830498|15393162790214
549755830498|17592186044645
549755830498|17592186044850
549755830498|19791209300926
549755830498|21990232556466
549755830498|21990232557010
549755830498|24189255812726
549755830498|28587302322552
549755830498|28587302323330
549755830498|30786325577990
549755830498|30786325578070
549755830498|30786325578867
549755830498|32985348833576
549755830498|32985348834507
549755830498|35184372089367
549755830498|37383395345239
549755830498|37383395345249
549755830498|37383395345264
549755830498|37383395346041
824633737443|455
824633737443|756
824633737443|773
824633737443|983
824633737443|1355
824633737443|1435
824633737443|2199023255851
824633737443|2199023256183
824633737443|4398046511689
824633737443|8796093023864
824633737443|10995116278132
824633737443|10995116278767
824633737443|13194139534169
824633737443|13194139534574
824633737443|13194139534671
824633737443|15393162789466
824633737443|15393162789811
824633737443|17592186044645
824633737443|17592186044850
824633737443|17592186045707
824633737443|19791209300926
824633737443|21990232556466
824633737443|21990232557010
824633737443|24189255812726
824633737443|26388279067204
824633737443|28587302322552
824633737443|30786325578867
824633737443|30786325579234
824633737443|32985348833576
824633737443|32985348834507
824633737443|35184372088972
824633737443|35184372089116
824633737443|35184372089367
824633737443|35184372090106
824633737443|37383395344931
824633737443|37383395345249
824633737443|37383395345264
16612|28587302322180
16612|28587302323330
206158446821|910
206158446821|10995116279024
206158446821|28587302322767
206158446821|32985348834072
206158446822|6597069767811
206158446822|10995116278066
206158446822|13194139533448
206158446822|13194139534792
206158446822|19791209300778
206158446822|30786325578612
206158446822|32985348834072
893353214183|13194139533448
893353214183|13194139534792
893353214183|19791209300778
893353214183|32985348834072
893353214184|6597069767811
893353214184|10995116278066
893353214184|13194139534792
893353214184|19791209300778
893353214184|32985348834072
687194783977|6597069767811
687194783977|13194139533448
687194783977|13194139534792
687194783977|19791209300778
687194783977|32985348834072
962072690922|6597069767811
962072690922|10995116278066
962072690922|13194139533448
962072690922|13194139534792
962072690922|30786325578612
962072690922|32985348834072
618475307243|6597069767811
618475307243|13194139534792
618475307243|19791209300778
618475307243|30786325578612
618475307243|32985348834072
893353214188|6597069767811
893353214188|10995116278066
893353214188|13194139533448
893353214188|19791209300778
893353214188|30786325578612
618475307245|13194139534792
618475307245|19791209300778
618475307245|30786325578612
618475307245|32985348834072
893353214190|6597069767811
893353214190|10995116278066
893353214190|13194139533448
893353214190|13194139534792
893353214190|19791209300778
893353214190|30786325578612
893353214190|32985348834072
618475307247|6597069767811
618475307247|10995116278066
618475307247|13194139534792
618475307247|30786325578612
618475307247|32985348834072
481036353776|6597069767811
481036353776|10995116278066
481036353776|13194139533448
481036353776|13194139534792
481036353776|30786325578612
481036353776|32985348834072
1099511644401|10995116278066
1099511644401|13194139533448
1099511644401|19791209300778
1099511644401|30786325578612
962072690930|13194139533448
962072690930|13194139534792
962072690930|30786325578612
1030792167667|6597069767811
1030792167667|10995116278066
1030792167667|13194139533448
1030792167667|13194139534792
1030792167667|19791209300778
1030792167667|30786325578612
1030792167667|32985348834072
1168231121140|10995116278066
1168231121140|13194139533448
1168231121140|13194139534792
1168231121140|32985348834072
1099511644405|6597069767811
1099511644405|10995116278066
1099511644405|13194139534792
1099511644405|19791209300778
1099511644405|30786325578612
1099511644405|32985348834072
274877923574|6597069767811
274877923574|10995116278066
274877923574|13194139533448
274877923574|13194139534792
274877923574|30786325578612
962072690935|6597069767811
962072690935|10995116278066
962072690935|13194139533448
962072690935|19791209300778
962072690935|32985348834072
481036353784|10995116278066
481036353784|13194139533448
481036353784|19791209300778
481036353784|32985348834072
1168231121145|13194139533448
1168231121145|30786325578612
824633737466|6597069767811
824633737466|10995116278066
824633737466|30786325578612
824633737466|32985348834072
481036353787|6597069767811
481036353787|10995116278066
481036353787|13194139533448
481036353787|13194139534792
481036353787|19791209300778
481036353787|30786325578612
549755830524|6597069767811
549755830524|10995116278066
549755830524|13194139533448
549755830524|13194139534792
549755830524|19791209300778
549755830524|30786325578612
549755830524|32985348834072
412316877053|6597069767811
412316877053|13194139533448
412316877053|13194139534792
412316877053|19791209300778
412316877053|30786325578612
412316877053|32985348834072
687194783998|10995116278066
687194783998|13194139533448
687194783998|13194139534792
687194783998|30786325578612
687194783998|32985348834072
343597400319|6597069767811
343597400319|13194139533448
343597400319|30786325578612
343597400319|32985348834072
893353214208|13194139534792
893353214208|32985348834072
893353214209|10995116278066
893353214209|13194139533448
893353214209|13194139534792
893353214209|30786325578612
893353214209|32985348834072
687194784002|6597069767811
687194784002|10995116278066
687194784002|13194139533448
687194784002|13194139534792
687194784002|32985348834072
274877923587|1661
274877923587|6597069768129
274877923587|8796093023209
274877923587|10995116279024
274877923587|28587302322307
274877923587|30786325578726
343597400324|19791209301590
343597400324|30786325578726
343597400324|13194139533488
343597400324|10995116279024
343597400324|28587302322307
343597400324|6597069768129
343597400324|30786325578185
343597400324|1661
343597400324|28587302322697
343597400324|8796093023209
343597400324|30786325578527
343597400324|981
343597400324|17592186045913
343597400324|2199023256377
343597400324|30786325577896
343597400324|13194139534610
343597400324|24189255811413
343597400324|17592186045029
343597400324|8796093023613
343597400324|26388279066641
343597400324|28587302322297
343597400324|24189255812253
343597400324|4398046511851
343597400324|10995116278066
343597400324|13194139533457
962072690949|1661
962072690949|6597069768129
962072690949|8796093023209
962072690949|28587302322307
962072690949|30786325578726
549755830534|1661
549755830534|6597069768129
549755830534|8796093023209
549755830534|30786325578726
824633737479|1661
824633737479|6597069768129
824633737479|8796093023209
618475307272|1661
618475307272|6597069768129
618475307272|10995116279024
618475307272|28587302322307
618475307272|30786325578726
962072690953|1661
962072690953|6597069768129
962072690953|8796093023209
962072690953|28587302322307
687194784010|8796093023209
687194784010|28587302322307
687194784010|30786325578726
412316877067|6597069768129
412316877067|8796093023209
1168231121164|1661
1168231121164|6597069768129
1168231121164|8796093023209
1168231121164|10995116279024
1168231121164|28587302322307
687194784013|8796093023209
1168231121166|1661
1168231121166|8796093023209
1168231121166|10995116279024
1168231121166|28587302322307
1168231121166|30786325578726
824633737487|1661
824633737487|6597069768129
824633737487|8796093023209
824633737487|10995116279024
824633737487|28587302322307
824633737487|30786325578726
1168231121168|1661
1168231121168|6597069768129
1168231121168|8796093023209
343597400337|1661
343597400337|6597069768129
343597400337|10995116279024
343597400337|28587302322307
343597400337|30786325578726
893353214226|1661
893353214226|6597069768129
893353214226|8796093023209
893353214226|10995116279024
893353214226|30786325578726
549755830547|1661
549755830547|8796093023209
549755830547|10995116279024
549755830547|28587302322307
549755830547|30786325578726
824633737492|10995116279024
824633737492|28587302322307
549755830549|1661
549755830549|6597069768129
549755830549|8796093023209
549755830549|10995116279024
549755830549|30786325578726
755914260758|8796093023209
755914260758|10995116279024
755914260758|28587302322307
481036353815|1661
481036353815|10995116279024
481036353815|28587302322307
481036353815|30786325578726
1099511644440|1661
1099511644440|6597069768129
1099511644440|10995116279024
1099511644440|28587302322307
1099511644440|30786325578726
824633737497|1661
824633737497|6597069768129
824633737497|8796093023209
824633737497|10995116279024
824633737497|28587302322307
824633737497|30786325578726
618475307290|6597069768129
618475307290|8796093023209
618475307290|10995116279024
618475307290|30786325578726
1030792167707|1661
1030792167707|6597069768129
1030792167707|8796093023209
1030792167707|10995116279024
1030792167707|28587302322307
1030792167707|30786325578726
893353214236|1661
893353214236|8796093023209
893353214236|28587302322307
893353214236|30786325578726
962072690973|6597069768129
962072690973|8796093023209
962072690973|10995116279024
1030792167710|1661
1030792167710|6597069768129
1030792167710|10995116279024
1030792167710|28587302322307
343597400351|773
343597400351|6597069767597
343597400351|21990232555639
343597400351|35184372090106
343597400351|37383395345920
618475307296|773
618475307296|21990232555639
618475307296|35184372090106
618475307296|37383395345920
1168231121185|21990232555639
1168231121185|35184372090106
1168231121185|37383395345920
1030792167714|6597069767597
1030792167714|21990232555639
1030792167714|37383395345920
481036353827|773
481036353827|6597069767597
481036353827|21990232555639
481036353827|35184372090106
481036353827|37383395345920
962072690980|773
962072690980|6597069767597
962072690980|35184372090106
962072690980|37383395345920
1099511644453|773
1099511644453|6597069767597
1099511644453|21990232555639
1099511644453|35184372090106
755914260774|773
755914260774|6597069767597
755914260774|21990232555639
755914260774|35184372090106
755914260774|37383395345920
412316877095|773
412316877095|21990232555639
412316877095|35184372090106
755914260776|773
755914260776|6597069767597
755914260776|21990232555639
755914260776|35184372090106
1099511644457|6597069767597
1099511644457|21990232555639
1099511644457|35184372090106
1099511644457|37383395345920
893353214250|773
893353214250|6597069767597
893353214250|21990232555639
893353214250|35184372090106
893353214250|37383395345920
549755830571|773
549755830571|21990232555639
549755830571|35184372090106
549755830571|37383395345920
824633737516|6597069767597
824633737516|21990232555639
824633737516|35184372090106
755914260781|773
755914260781|6597069767597
755914260781|21990232555639
755914260781|35184372090106
755914260781|37383395345920
481036353838|6597069767597
481036353838|21990232555639
481036353838|35184372090106
481036353838|37383395345920
687194784047|773
687194784047|35184372090106
687194784047|37383395345920
343597400368|773
343597400368|6597069767597
343597400368|35184372090106
549755830577|773
549755830577|6597069767597
549755830577|21990232555639
549755830577|35184372090106
1099511644466|773
1099511644466|6597069767597
1099511644466|21990232555639
1099511644466|37383395345920
962072690995|773
962072690995|21990232555639
481036353844|6597069767597
481036353844|37383395345920
412316877109|773
412316877109|6597069767597
412316877109|21990232555639
412316877109|35184372090106
412316877109|37383395345920
755914260790|773
755914260790|6597069767597
755914260790|21990232555639
755914260790|35184372090106
755914260790|37383395345920
755914260791|773
755914260791|6597069767597
755914260791|21990232555639
755914260791|37383395345920
481036353849|773
481036353849|1204
481036353849|2199023256981
481036353849|4398046511908
481036353849|4398046512336
481036353849|4398046512700
481036353849|10995116278006
481036353849|10995116278132
481036353849|10995116278390
481036353849|10995116278449
481036353849|10995116278727
481036353849|15393162790235
481036353849|15393162790417
481036353849|17592186045707
481036353849|19791209300650
481036353849|19791209301084
481036353849|21990232556792
481036353849|24189255811326
481036353849|28587302322266
481036353849|30786325579250
481036353849|32985348833410
481036353849|32985348834928
481036353849|37383395344878
481036353849|37383395344977
481036353849|37383395345948
687194784058|773
687194784058|1204
687194784058|4398046512336
687194784058|4398046512700
687194784058|10995116278006
687194784058|10995116278132
687194784058|10995116278390
687194784058|10995116278449
687194784058|15393162790417
687194784058|17592186045707
687194784058|19791209300650
687194784058|19791209301084
687194784058|28587302322266
687194784058|32985348833410
687194784058|32985348834928
687194784058|37383395344977
687194784058|37383395345948
1099511644475|773
1099511644475|1204
1099511644475|2199023256981
1099511644475|4398046512336
1099511644475|4398046512700
1099511644475|10995116278006
1099511644475|10995116278449
1099511644475|15393162790235
1099511644475|15393162790417
1099511644475|21990232556792
1099511644475|24189255811326
1099511644475|28587302322266
1099511644475|32985348833410
1099511644475|32985348834928
1099511644475|37383395344878
481036353852|773
481036353852|1204
481036353852|2199023256981
481036353852|4398046511908
481036353852|4398046512336
481036353852|10995116278006
481036353852|10995116278132
481036353852|10995116278449
481036353852|10995116278727
481036353852|15393162790235
481036353852|17592186045707
481036353852|19791209300650
481036353852|19791209301084
481036353852|24189255811326
481036353852|28587302322266
481036353852|30786325579250
481036353852|32985348834928
481036353852|37383395344878
481036353852|37383395344977
481036353852|37383395345948
893353214269|773
893353214269|1204
893353214269|2199023256981
893353214269|4398046511908
893353214269|4398046512336
893353214269|4398046512700
893353214269|10995116278006
893353214269|10995116278449
893353214269|10995116278727
893353214269|15393162790235
893353214269|15393162790417
893353214269|17592186045707
893353214269|19791209300650
893353214269|24189255811326
893353214269|28587302322266
893353214269|30786325579250
893353214269|32985348833410
893353214269|32985348834928
893353214269|37383395344878
893353214269|37383395344977
893353214269|37383395345948
755914260798|773
755914260798|1204
755914260798|4398046511908
755914260798|4398046512700
755914260798|10995116278132
755914260798|10995116278390
755914260798|10995116278449
755914260798|10995116278727
755914260798|15393162790235
755914260798|15393162790417
755914260798|17592186045707
755914260798|19791209300650
755914260798|19791209301084
755914260798|30786325579250
755914260798|32985348834928
755914260798|37383395344977
755914260798|37383395345948
962072691007|773
962072691007|2199023256981
962072691007|4398046511908
962072691007|4398046512336
962072691007|10995116278449
962072691007|15393162790235
962072691007|15393162790417
962072691007|24189255811326
962072691007|28587302322266
962072691007|30786325579250
962072691007|32985348833410
962072691007|37383395344878
962072691007|37383395344977
962072691007|37383395345948
824633737536|773
824633737536|2199023256981
824633737536|4398046511908
824633737536|4398046512336
824633737536|10995116278006
824633737536|10995116278132
824633737536|10995116278449
824633737536|10995116278727
824633737536|15393162790235
824633737536|15393162790417
824633737536|19791209300650
824633737536|19791209301084
824633737536|24189255811326
824633737536|28587302322266
824633737536|30786325579250
824633737536|32985348833410
824633737536|32985348834928
824633737536|37383395344878
824633737536|37383395345948
893353214273|773
893353214273|1204
893353214273|4398046512336
893353214273|4398046512700
893353214273|10995116278390
893353214273|10995116278449
893353214273|15393162790235
893353214273|15393162790417
893353214273|19791209301084
893353214273|21990232556792
893353214273|24189255811326
893353214273|28587302322266
893353214273|30786325579250
893353214273|32985348833410
893353214273|32985348834928
893353214273|37383395344878
893353214273|37383395345948
549755830594|1204
549755830594|2199023256981
549755830594|4398046511908
549755830594|4398046512336
549755830594|10995116278006
549755830594|10995116278132
549755830594|10995116278390
549755830594|10995116278449
549755830594|15393162790235
549755830594|15393162790417
549755830594|19791209300650
549755830594|19791209301084
549755830594|21990232556792
549755830594|24189255811326
549755830594|30786325579250
549755830594|32985348834928
549755830594|37383395344878
549755830594|37383395345948
893353214275|773
893353214275|1204
893353214275|4398046511908
893353214275|4398046512336
893353214275|4398046512700
893353214275|10995116278132
893353214275|10995116278449
893353214275|10995116278727
893353214275|15393162790417
893353214275|17592186045707
893353214275|19791209300650
893353214275|19791209301084
893353214275|28587302322266
893353214275|30786325579250
893353214275|32985348833410
893353214275|32985348834928
1168231121220|2199023256981
1168231121220|4398046512700
1168231121220|10995116278006
1168231121220|10995116278132
1168231121220|10995116278449
1168231121220|10995116278727
1168231121220|15393162790235
1168231121220|15393162790417
1168231121220|17592186045707
1168231121220|19791209300650
1168231121220|19791209301084
1168231121220|21990232556792
1168231121220|28587302322266
1168231121220|30786325579250
1168231121220|32985348833410
1168231121220|32985348834928
755914260805|773
755914260805|1204
755914260805|2199023256981
755914260805|4398046511908
755914260805|4398046512700
755914260805|10995116278006
755914260805|10995116278132
755914260805|10995116278390
